ReceiptId,LoanId,TransactionType,PaymentMode,TransactionAmount,NPA
449829,$@@*@@,Disbursement,CASH,19970.00,True
449832,$@@*@$,Disbursement,CASH,40000.00,True
449832,$@@*@$,Disbursement,BANK,40000.00,True
449840,$@@%#*,Topup,CASH,7016.00,True
449841,$@@*@&,Disbursement,CASH,50000.00,True
449841,$@@*@&,Disbursement,BANK,50000.00,True
449842,$@@*@*,Disbursement,ADJUST OUT,11500.00,True
449845,$@@*@=,Disbursement,CASH,90000.00,True
449845,$@@*@=,Disbursement,BANK,90000.00,True
449846,$@@*@?,Disbursement,CASH,27000.00,True
449846,$@@*@?,Disbursement,BANK,27000.00,True
449849,$@@*##,Disbursement,ADJUST OUT,30427.00,True
449852,$@@*#%,Disbursement,CASH,10000.00,True
449853,$@@*#&,Disbursement,ADJUST OUT,7409.00,True
449855,$@@*#*,Disbursement,CASH,15000.00,True
449856,$@@*#+,Disbursement,CASH,10000.00,True
449858,$@@*#?,Disbursement,CASH,10000.00,True
449859,$@@*#!,Disbursement,BANK,1099500.00,True
449863,$@@*$#,Disbursement,CASH,7000.00,True
449864,$@@*$$,Disbursement,CASH,11000.00,True
449867,$@@*$&,Disbursement,BANK,35000.00,True
449868,$@@*$*,Disbursement,BANK,15000.00,True
449868,$@@*$*,Disbursement,CASH,15000.00,True
449869,$@@*$+,Disbursement,CASH,23500.00,True
449869,$@@*$+,Disbursement,ADJUST OUT,23500.00,True
449871,$@@*$=,Disbursement,ADJUST OUT,1145000.00,True
449871,$@@*$=,Disbursement,CASH,1145000.00,True
449871,$@@*$=,Disbursement,BANK,1145000.00,True
449873,$@@*$?,Disbursement,CASH,20000.00,True
449875,$@@*$!,Disbursement,CASH,20000.00,True
449876,$@@*%@,Disbursement,ADJUST OUT,25000.00,True
449876,$@@*%@,Disbursement,CASH,25000.00,True
449880,#!!!=!,Topup,CASH,1500.00,True
449881,$@@*%$,Disbursement,ADJUST OUT,55000.00,True
449881,$@@*%$,Disbursement,CASH,55000.00,True
449887,$@@*%%,Disbursement,ADJUST OUT,54000.00,True
449890,$@@*%&,Disbursement,ADJUST OUT,65000.00,True
449892,$@@*%+,Disbursement,ADJUST OUT,22200.00,True
449892,$@@*%+,Disbursement,CASH,22200.00,True
449895,$@@*%?,Disbursement,ADJUST OUT,52100.00,True
449895,$@@*%?,Disbursement,CASH,52100.00,True
449897,$@@*%!,Disbursement,ADJUST OUT,54000.00,True
449897,$@@*%!,Disbursement,CASH,54000.00,True
449904,$@@*&$,Disbursement,ADJUST OUT,5000.00,True
449904,$@@*&$,Disbursement,CASH,5000.00,True
449907,$@@*&%,Disbursement,CASH,20000.00,True
449923,$@@**@,Disbursement,ADJUST OUT,84900.00,True
449923,$@@**@,Disbursement,CASH,84900.00,True
449926,$@@**#,Disbursement,ADJUST OUT,121100.00,True
449929,$@@**$,Disbursement,ADJUST OUT,85600.00,True
449932,$@@**%,Disbursement,ADJUST OUT,36100.00,True
449935,$@@**&,Disbursement,ADJUST OUT,18300.00,True
449935,$@@**&,Disbursement,CASH,18300.00,True
449937,$@@***,Disbursement,ADJUST OUT,123850.00,True
449937,$@@***,Disbursement,CASH,123850.00,True
449938,$@@**+,Disbursement,ADJUST OUT,7200.00,True
449940,$@@**=,Disbursement,CASH,14970.00,True
449942,$@@**!,Disbursement,ADJUST OUT,6000.00,True
449945,$@@*+@,Disbursement,ADJUST OUT,23800.00,True
449945,$@@*+@,Disbursement,CASH,23800.00,True
449951,$@@*+#,Disbursement,ADJUST OUT,29000.00,True
449956,$@@*+%,Disbursement,ADJUST OUT,43307.00,True
449956,$@@*+%,Disbursement,CASH,43307.00,True
449958,$@@*+&,Disbursement,ADJUST OUT,93020.00,True
449960,$@@*+*,Disbursement,CASH,35000.00,True
449960,$@@*+*,Disbursement,BANK,35000.00,True
449964,$@@*+=,Disbursement,CASH,24000.00,True
449964,$@@*+=,Disbursement,BANK,24000.00,True
449965,$@@*+?,Disbursement,CASH,9970.00,True
449967,$@@*+!,Disbursement,BANK,20000.00,True
449971,$@@*=#,Disbursement,BANK,79800.00,True
449974,$@@*=$,Disbursement,CASH,18000.00,True
449977,$@@*=&,Disbursement,CASH,18000.00,True
449978,$@@*=*,Disbursement,CASH,20000.00,True
449979,$@@*=+,Disbursement,BANK,110500.00,True
449979,$@@*=+,Disbursement,CASH,110500.00,True
449996,$@@*=!,Disbursement,CASH,20000.00,True
449997,$@@*?@,Disbursement,CASH,20000.00,True
450013,$@@*?&,Disbursement,CASH,11970.00,True
450015,$@@*?+,Disbursement,ADJUST OUT,50000.00,True
450015,$@@*?+,Disbursement,CASH,50000.00,True
450017,$@@*??,Disbursement,ADJUST OUT,39000.00,True
450022,$@@*?!,Disbursement,ADJUST OUT,64000.00,True
450026,$@@*!#,Disbursement,CASH,14970.00,True
450028,$@@*!$,Disbursement,ADJUST OUT,21000.00,True
450028,$@@*!$,Disbursement,CASH,21000.00,True
450048,$@@*!*,Disbursement,BANK,19970.00,True
450058,$@@*!=,Disbursement,BANK,159000.00,True
450086,#!!!=#,Topup,CASH,8150.00,True
450090,$@@+@&,Disbursement,CASH,65000.00,True
450090,$@@+@&,Disbursement,BANK,65000.00,True
450107,$@@+@?,Disbursement,ADJUST OUT,101000.00,True
450108,$@@+@!,Disbursement,CASH,5000.00,True
450110,$@@+#@,Disbursement,CASH,5000.00,True
450113,$@@+##,Disbursement,CASH,7000.00,True
450115,$@@+#$,Disbursement,CASH,11000.00,True
450120,$@@+#%,Disbursement,CASH,60000.00,True
450120,$@@+#%,Disbursement,BANK,60000.00,True
450134,$@@+#*,Disbursement,CASH,50000.00,True
450134,$@@+#*,Disbursement,BANK,50000.00,True
450136,$@@+#+,Disbursement,CASH,20000.00,True
450139,$@@+#?,Disbursement,CASH,20000.00,True
450142,$@@+$@,Disbursement,CASH,15000.00,True
450146,$@@+$#,Disbursement,CASH,16000.00,True
450147,$@@+$$,Disbursement,CASH,16000.00,True
450148,$@@+$%,Disbursement,CASH,8000.00,True
450149,$@@+$&,Disbursement,CASH,8000.00,True
450150,$@@+$*,Disbursement,BANK,25000.00,True
450159,$@@+$+,Disbursement,ADJUST OUT,149200.00,True
450160,$@@+$=,Disbursement,ADJUST OUT,149200.00,True
450181,$@@+%$,Disbursement,CASH,25000.00,True
450181,$@@+%$,Disbursement,BANK,25000.00,True
450183,$@@+%&,Disbursement,CASH,40000.00,True
450183,$@@+%&,Disbursement,BANK,40000.00,True
450185,$@@+%*,Disbursement,CASH,20000.00,True
450186,$@@+%+,Disbursement,CASH,17000.00,True
450190,#!!!?@,Topup,CASH,1572.00,True
450195,$@@+%=,Disbursement,BANK,89930.00,True
450197,$@@+%?,Disbursement,ADJUST OUT,67000.00,True
450197,$@@+%?,Disbursement,CASH,67000.00,True
450200,$@@+%!,Disbursement,ADJUST OUT,45012.00,True
450202,$@@+&@,Disbursement,ADJUST OUT,21169.00,True
450206,$@@+&$,Disbursement,ADJUST OUT,14030.00,True
450211,$@@+&&,Disbursement,ADJUST OUT,14523.00,True
450215,$@@+&+,Disbursement,CASH,11970.00,True
450216,$@@+&=,Disbursement,ADJUST OUT,38947.00,True
450219,$@@+&?,Disbursement,ADJUST OUT,23876.00,True
450220,$@@+&!,Disbursement,ADJUST OUT,51000.00,True
450233,$@@+*$,Disbursement,ADJUST OUT,11279.00,True
450236,$@@+*%,Disbursement,ADJUST OUT,55613.00,True
450241,$@@+**,Disbursement,ADJUST OUT,37478.00,True
450246,$@@+*+,Disbursement,ADJUST OUT,13364.00,True
450251,$@@+*=,Disbursement,BANK,119850.00,True
450253,$@@+*?,Disbursement,CASH,100000.00,True
450253,$@@+*?,Disbursement,BANK,100000.00,True
450254,$@@+*!,Disbursement,CASH,7500.00,True
450256,$@@++@,Disbursement,ADJUST OUT,71930.00,True
450259,$@@++$,Disbursement,CASH,35000.00,True
450259,$@@++$,Disbursement,BANK,35000.00,True
450260,$@@++%,Disbursement,ADJUST OUT,41951.00,True
450262,$@@++&,Disbursement,CASH,20000.00,True
450264,$@@+++,Disbursement,CASH,20000.00,True
450265,$@@++=,Disbursement,CASH,20000.00,True
450266,$@@++?,Disbursement,ADJUST OUT,16000.00,True
450268,$@@*=?,Topup,CASH,20013.00,True
450269,$@@++!,Disbursement,BANK,34000.00,True
450273,$@@+=#,Disbursement,ADJUST OUT,69000.00,True
450275,$@@+=$,Disbursement,CASH,17000.00,True
450276,$@@+=%,Disbursement,CASH,14000.00,True
450278,$@@+=*,Disbursement,ADJUST OUT,20000.00,True
450279,$@@+=+,Disbursement,ADJUST OUT,30000.00,True
450284,$@@+==,Disbursement,CASH,15000.00,True
450286,$@@+=?,Disbursement,CASH,14970.00,True
450287,$@@+=!,Disbursement,ADJUST OUT,28000.00,True
450288,$@@+?@,Disbursement,ADJUST OUT,14500.00,True
450299,$@@+?$,Disbursement,BANK,87960.00,True
450303,$@@+?%,Disbursement,ADJUST OUT,14467.00,True
450305,$@@+?&,Disbursement,ADJUST OUT,21445.00,True
450312,$@@+?*,Disbursement,ADJUST OUT,26950.00,True
450313,$@@+?+,Disbursement,ADJUST OUT,14705.00,True
450315,$@@+?=,Disbursement,ADJUST OUT,39274.00,True
450325,$@@+?!,Disbursement,ADJUST OUT,39395.00,True
450329,$@@+!@,Disbursement,ADJUST OUT,29950.00,True
450337,$@@+!%,Disbursement,ADJUST OUT,24722.00,True
450345,$@@+!*,Disbursement,ADJUST OUT,24385.00,True
450347,$@@+!+,Disbursement,ADJUST OUT,110360.00,True
450351,$@@+!=,Disbursement,ADJUST OUT,110779.00,True
450357,$@@+!?,Disbursement,CASH,11970.00,True
450371,$@@=@$,Disbursement,BANK,128000.00,True
450371,$@@=@$,Disbursement,ADJUST OUT,128000.00,True
450379,$@@=@%,Disbursement,BANK,10000.00,True
450380,$@@=@&,Disbursement,CASH,8000.00,True
450389,$@@=#@,Disbursement,CASH,60000.00,True
450389,$@@=#@,Disbursement,BANK,60000.00,True
450391,$@@=##,Disbursement,ADJUST OUT,10000.00,True
450400,$@@=#&,Disbursement,CASH,20000.00,True
450401,$@@=#*,Disbursement,ADJUST OUT,161052.00,True
450406,$@@=#+,Disbursement,ADJUST OUT,161052.00,True
450412,$@@=#=,Disbursement,ADJUST OUT,23000.00,True
450412,$@@=#=,Disbursement,CASH,23000.00,True
450418,$@@=#?,Disbursement,ADJUST OUT,24000.00,True
450418,$@@=#?,Disbursement,BANK,24000.00,True
450419,$@@=#!,Disbursement,BANK,39950.00,True
450421,$@@=$@,Disbursement,CASH,13000.00,True
450424,$@@=$$,Disbursement,BANK,100000.00,True
450426,$@@=$%,Disbursement,CASH,5970.00,True
450433,$@@=$=,Disbursement,ADJUST OUT,19300.00,True
450433,$@@=$=,Disbursement,CASH,19300.00,True
450435,$@@=$?,Disbursement,ADJUST OUT,12800.00,True
450435,$@@=$?,Disbursement,CASH,12800.00,True
450437,$@@=$!,Disbursement,CASH,8000.00,True
450438,$@@=%@,Disbursement,ADJUST OUT,8800.00,True
450438,$@@=%@,Disbursement,CASH,8800.00,True
450440,$@@=%#,Disbursement,ADJUST OUT,14500.00,True
450440,$@@=%#,Disbursement,CASH,14500.00,True
450442,$@@=%$,Disbursement,ADJUST OUT,13000.00,True
450442,$@@=%$,Disbursement,CASH,13000.00,True
450444,$@@=%%,Disbursement,CASH,49930.00,True
450444,$@@=%%,Disbursement,BANK,49930.00,True
450446,$@@=%&,Disbursement,ADJUST OUT,70000.00,True
450446,$@@=%&,Disbursement,BANK,70000.00,True
450448,$@@=%*,Disbursement,ADJUST OUT,11400.00,True
450448,$@@=%*,Disbursement,CASH,11400.00,True
450451,$@@=%=,Disbursement,ADJUST OUT,20700.00,True
450451,$@@=%=,Disbursement,CASH,20700.00,True
450462,$@@=&#,Disbursement,ADJUST OUT,12400.00,True
450462,$@@=&#,Disbursement,CASH,12400.00,True
450466,$@@=&%,Disbursement,ADJUST OUT,17000.00,True
450466,$@@=&%,Disbursement,CASH,17000.00,True
450471,$@@=&*,Disbursement,ADJUST OUT,15500.00,True
450471,$@@=&*,Disbursement,CASH,15500.00,True
450475,$@@=&=,Disbursement,ADJUST OUT,14300.00,True
450475,$@@=&=,Disbursement,BANK,14300.00,True
450479,$@@=&!,Disbursement,ADJUST OUT,68000.00,True
450479,$@@=&!,Disbursement,BANK,68000.00,True
450481,$@@=*@,Disbursement,ADJUST OUT,212000.00,True
450481,$@@=*@,Disbursement,BANK,212000.00,True
450486,$@@=*$,Disbursement,ADJUST OUT,117000.00,True
450486,$@@=*$,Disbursement,BANK,117000.00,True
450490,$@@=*%,Disbursement,ADJUST OUT,253000.00,True
450490,$@@=*%,Disbursement,BANK,253000.00,True
450495,$@@=*+,Disbursement,CASH,10000.00,True
450498,$@@=*?,Disbursement,CASH,10970.00,True
450498,$@@=*?,Disbursement,BANK,10970.00,True
450502,$@@=*!,Disbursement,CASH,20000.00,True
450504,$@@=+#,Disbursement,BANK,174850.00,True
450507,$@@=+$,Disbursement,CASH,29800.00,True
450507,$@@=+$,Disbursement,BANK,29800.00,True
450509,$@@=+%,Disbursement,BANK,44950.00,True
450511,$@@=+&,Disbursement,ADJUST OUT,123600.00,True
450511,$@@=+&,Disbursement,BANK,123600.00,True
450516,$@@=+*,Disbursement,BANK,19900.00,True
450519,$@@=+?,Disbursement,BANK,7500.00,True
450521,$@@=+!,Disbursement,BANK,5500.00,True
450523,$@@==#,Disbursement,CASH,18500.00,True
450526,$@@==%,Intrest,ONLINE,20.00,True
450542,#!!#??,Intrest,CASH,440.00,True
450564,$@@=?*,Disbursement,BANK,134000.00,True
450568,$@@=?=,Disbursement,BANK,390000.00,True
450572,$@@=??,Disbursement,BANK,66000.00,True
450576,$@@=?!,Disbursement,ADJUST OUT,40000.00,True
450595,$@@=!*,Disbursement,CASH,15000.00,True
450597,$@@=!=,Disbursement,ADJUST OUT,78000.00,True
450597,$@@=!=,Disbursement,CASH,78000.00,True
450607,$@@=!!,Disbursement,CASH,6000.00,True
450620,$@@?@+,Disbursement,ADJUST OUT,93325.00,True
450623,$@@?@=,Disbursement,CASH,18000.00,True
450624,$@@?@?,Disbursement,ADJUST OUT,119456.00,True
450625,$@@?@!,Disbursement,ADJUST OUT,29000.00,True
450627,$@@?#@,Disbursement,ADJUST OUT,119456.00,True
450628,$@@?##,Disbursement,ADJUST OUT,23000.00,True
450633,$@@?#&,Disbursement,ADJUST OUT,65801.00,True
450634,$@@?#*,Disbursement,CASH,18000.00,True
450636,$@@?#+,Disbursement,CASH,79950.00,True
450636,$@@?#+,Disbursement,BANK,79950.00,True
450637,$@@?#=,Disbursement,CASH,35000.00,True
450637,$@@?#=,Disbursement,BANK,35000.00,True
450641,$@@?#!,Disbursement,ADJUST OUT,147522.00,True
450653,$@@?$%,Disbursement,ADJUST OUT,49930.00,True
450663,$@@?$?,Disbursement,CASH,16000.00,True
450680,$@@?%@,Disbursement,CASH,20000.00,True
450683,$@@?%#,Disbursement,CASH,9400.00,True
450683,$@@?%#,Disbursement,BANK,9400.00,True
450686,$@@?%$,Disbursement,ADJUST OUT,50000.00,True
450688,$@@?%&,Disbursement,BANK,90000.00,True
450692,$@@?%+,Disbursement,ADJUST OUT,35000.00,True
450692,$@@?%+,Disbursement,CASH,35000.00,True
450692,$@@?%+,Disbursement,BANK,35000.00,True
450693,$@@?%=,Disbursement,BANK,82300.00,True
450697,$@@?%!,Disbursement,ADJUST OUT,345761.00,True
450698,$@@?&@,Disbursement,BANK,199600.00,True
450705,$@@?&%,Disbursement,ADJUST OUT,123165.00,True
450708,$@@?&*,Disbursement,BANK,78000.00,True
450708,$@@?&*,Disbursement,ADJUST OUT,78000.00,True
450712,$@@?&=,Disbursement,ADJUST OUT,199410.00,True
450713,$@@?&?,Disbursement,CASH,15000.00,True
450716,$@@?*@,Disbursement,CASH,20000.00,True
450717,$@@?*#,Disbursement,CASH,15000.00,True
450721,$@@?*$,Disbursement,ADJUST OUT,38950.00,True
450721,$@@?*$,Disbursement,CASH,38950.00,True
450731,$@@?*+,Disbursement,CASH,690000.00,True
450731,$@@?*+,Disbursement,BANK,690000.00,True
450732,$@@?*=,Disbursement,CASH,44950.00,True
450732,$@@?*=,Disbursement,BANK,44950.00,True
450741,$@@?*?,Disbursement,CASH,8970.00,True
450745,$@@?*!,Disbursement,BANK,19970.00,True
450747,$@@?+@,Disbursement,CASH,3000.00,True
450748,$@@?+#,Disbursement,CASH,35500.00,True
450748,$@@?+#,Disbursement,BANK,35500.00,True
450749,$@@?+$,Disbursement,BANK,13500.00,True
450751,$@@?+&,Disbursement,CASH,64000.00,True
450751,$@@?+&,Disbursement,BANK,64000.00,True
450758,$@@?+=,Disbursement,ADJUST OUT,14000.00,True
450762,$@@?+?,Disbursement,CASH,25000.00,True
450762,$@@?+?,Disbursement,BANK,25000.00,True
450767,$@@==!,Topup,CASH,15000.00,True
450774,$@@?=#,Disbursement,CASH,32900.00,True
450774,$@@?=#,Disbursement,BANK,32900.00,True
450780,$@@?=&,Disbursement,CASH,37000.00,True
450780,$@@?=&,Disbursement,BANK,37000.00,True
450781,$@@?=*,Disbursement,BANK,50000.00,True
450783,$@@?==,Disbursement,ADJUST OUT,70000.00,True
450784,$@@?=?,Disbursement,BANK,20000.00,True
450787,$@@?=!,Disbursement,ADJUST OUT,25150.00,True
450787,$@@?=!,Disbursement,CASH,25150.00,True
450789,$@@??@,Disbursement,BANK,29900.00,True
450789,$@@??@,Disbursement,CASH,29900.00,True
450793,$@@??#,Disbursement,ADJUST OUT,25000.00,True
450793,$@@??#,Disbursement,CASH,25000.00,True
450796,$@@??&,Disbursement,ADJUST OUT,12000.00,True
450796,$@@??&,Disbursement,CASH,12000.00,True
450803,$@@???,Disbursement,CASH,33000.00,True
450803,$@@???,Disbursement,BANK,33000.00,True
450808,$@@?!@,Disbursement,CASH,5000.00,True
450812,$@@?!#,Disbursement,ADJUST OUT,38000.00,True
450812,$@@?!#,Disbursement,CASH,38000.00,True
450817,$@@?!$,Disbursement,ADJUST OUT,15343.00,True
450817,$@@?!$,Disbursement,CASH,15343.00,True
450825,$@@?!%,Disbursement,ADJUST OUT,78000.00,True
450828,$@@?!&,Disbursement,CASH,119850.00,True
450828,$@@?!&,Disbursement,BANK,119850.00,True
450830,$@@?!+,Disbursement,ADJUST OUT,72000.00,True
450830,$@@?!+,Disbursement,CASH,72000.00,True
450832,$@@?!=,Disbursement,CASH,4480.00,True
450833,$@@?!?,Disbursement,CASH,8000.00,True
450836,$@@!@#,Disbursement,CASH,15000.00,True
450837,$@@!@$,Disbursement,ADJUST OUT,60000.00,True
450846,$@@!@*,Disbursement,ADJUST OUT,30000.00,True
450857,$@@!@?,Disbursement,ADJUST OUT,39000.00,True
450864,$@@!#@,Disbursement,CASH,239850.00,True
450864,$@@!#@,Disbursement,BANK,239850.00,True
450869,$@@!##,Disbursement,ADJUST OUT,66000.00,True
450871,$@@!#$,Disbursement,ADJUST OUT,68000.00,True
450871,$@@!#$,Disbursement,CASH,68000.00,True
450877,$@@!#*,Disbursement,ADJUST OUT,54000.00,True
450878,$@@!#+,Disbursement,CASH,10020.00,True
450883,$@@!#?,Disbursement,CASH,52000.00,True
450883,$@@!#?,Disbursement,BANK,52000.00,True
450884,$@@!#!,Disbursement,CASH,15000.00,True
450885,$@@!$@,Disbursement,CASH,18900.00,True
450887,$@@!$#,Disbursement,BANK,63000.00,True
450890,#!!$!#,Topup,BANK,20000.00,True
450893,$@@!$$,Disbursement,ADJUST OUT,168000.00,True
450893,$@@!$$,Disbursement,BANK,168000.00,True
450903,$@@!$&,Disbursement,CASH,13000.00,True
450906,$@@!$*,Disbursement,CASH,19770.00,True
450908,$@@!$+,Disbursement,ADJUST OUT,35950.00,True
450908,$@@!$+,Disbursement,BANK,35950.00,True
450919,$@@!%@,Disbursement,CASH,9470.00,True
450930,$@@!%*,Disbursement,CASH,27550.00,True
450930,$@@!%*,Disbursement,BANK,27550.00,True
450932,$@@!%+,Disbursement,CASH,20000.00,True
450933,$@@!%=,Disbursement,CASH,20000.00,True
450934,$@@!%?,Disbursement,CASH,20000.00,True
450936,#!?*!+,Topup,CASH,18067.00,True
450938,$@@!&@,Disbursement,ADJUST OUT,15000.00,True
450938,$@@!&@,Disbursement,CASH,15000.00,True
450942,$@@=+=,Topup,BANK,50000.00,True
450949,$@@!&#,Disbursement,CASH,140000.00,True
450949,$@@!&#,Disbursement,BANK,140000.00,True
450951,$@@!&$,Disbursement,CASH,9970.00,True
450955,$@@!&&,Disbursement,ADJUST OUT,124800.00,True
450958,$@@!&*,Disbursement,ADJUST OUT,124800.00,True
450961,$@@!&+,Disbursement,BANK,26450.00,True
450963,$@@!&=,Disbursement,CASH,20000.00,True
450970,$@@!*#,Disbursement,CASH,24950.00,True
450970,$@@!*#,Disbursement,BANK,24950.00,True
450979,$@@!*+,Disbursement,BANK,14000.00,True
450981,$@@!*?,Disbursement,BANK,29500.00,True
450982,$@@!*!,Disbursement,CASH,68930.00,True
450982,$@@!*!,Disbursement,BANK,68930.00,True
450984,$@@!+@,Disbursement,CASH,29950.00,True
450984,$@@!+@,Disbursement,BANK,29950.00,True
450985,$@@!+#,Disbursement,ADJUST OUT,26755.00,True
450986,$@@!+$,Disbursement,ADJUST OUT,13220.00,True
450987,$@@!+%,Disbursement,ADJUST OUT,18886.00,True
450988,$@@!+&,Disbursement,ADJUST OUT,21404.00,True
450989,$@@!+*,Disbursement,ADJUST OUT,22663.00,True
450995,$@@!++,Disbursement,ADJUST OUT,21394.00,True
450997,$@@!+=,Disbursement,ADJUST OUT,15102.00,True
450999,$@@!+?,Disbursement,ADJUST OUT,23911.00,True
451002,$@@!+!,Disbursement,ADJUST OUT,20136.00,True
451004,$@@!=@,Disbursement,CASH,26350.00,True
451004,$@@!=@,Disbursement,BANK,26350.00,True
451006,$@@!=#,Disbursement,ADJUST OUT,18000.00,True
451008,$@@!=%,Disbursement,ADJUST OUT,15102.00,True
451011,$@@!=&,Disbursement,ADJUST OUT,22262.00,True
451011,$@@!=&,Disbursement,CASH,22262.00,True
451015,$@@!=*,Disbursement,BANK,24000.00,True
451026,$@@!==,Disbursement,CASH,4480.00,True
451027,$@@!=?,Disbursement,CASH,15000.00,True
451028,$@@!=!,Disbursement,ADJUST OUT,12900.00,True
451029,$@@!?@,Disbursement,ADJUST OUT,15052.00,True
451032,$@@!?#,Disbursement,ADJUST OUT,22692.00,True
451032,$@@!?#,Disbursement,CASH,22692.00,True
451033,$@@!?$,Disbursement,ADJUST OUT,12579.00,True
451034,$@@!?%,Disbursement,ADJUST OUT,21384.00,True
451035,$@@!?&,Disbursement,ADJUST OUT,18789.00,True
451036,$@@!?*,Disbursement,ADJUST OUT,13778.00,True
451037,$@@!?+,Disbursement,ADJUST OUT,12526.00,True
451038,$@@!?=,Disbursement,ADJUST OUT,22504.00,True
451043,$@@!??,Disbursement,CASH,39950.00,True
451043,$@@!??,Disbursement,BANK,39950.00,True
451045,$@@!?!,Disbursement,CASH,16970.00,True
451046,$@@!!@,Disbursement,BANK,440000.00,True
451049,$@@!!#,Disbursement,ADJUST OUT,20000.00,True
451049,$@@!!#,Disbursement,CASH,20000.00,True
451052,$@@!!$,Disbursement,BANK,50000.00,True
451055,$@@!!*,Disbursement,BANK,30000.00,True
451057,$@@!!+,Disbursement,CASH,30500.00,True
451057,$@@!!+,Disbursement,BANK,30500.00,True
451072,$@@!!!,Disbursement,ADJUST OUT,62000.00,True
451072,$@@!!!,Disbursement,CASH,62000.00,True
451072,$@@!!!,Disbursement,BANK,62000.00,True
451075,$@#@@@,Disbursement,ADJUST OUT,19970.00,True
451079,$@#@@$,Disbursement,BANK,60500.00,True
451085,$@#@@&,Disbursement,CASH,7500.00,True
451087,$@#@@*,Disbursement,CASH,57000.00,True
451087,$@#@@*,Disbursement,BANK,57000.00,True
451098,$@#@@=,Disbursement,CASH,64930.00,True
451098,$@#@@=,Disbursement,BANK,64930.00,True
451099,$@#@@?,Disbursement,BANK,30000.00,True
451103,$@#@@!,Disbursement,BANK,9000.00,True
451108,$@#@#@,Disbursement,ADJUST OUT,18727.00,True
451110,$@#@##,Disbursement,ADJUST OUT,22140.00,True
451112,$@#@#$,Disbursement,ADJUST OUT,15553.00,True
451112,$@#@#$,Disbursement,CASH,15553.00,True
451114,$@#@#%,Disbursement,ADJUST OUT,18541.00,True
451116,$@#@#&,Disbursement,ADJUST OUT,12307.00,True
451123,$@#@#*,Disbursement,ADJUST OUT,12290.00,True
451124,$@#@#+,Disbursement,ADJUST OUT,12254.00,True
451125,$@#@#=,Disbursement,ADJUST OUT,14000.00,True
451126,$@#@#?,Disbursement,ADJUST OUT,22133.00,True
451126,$@#@#?,Disbursement,CASH,22133.00,True
451127,$@#@#!,Disbursement,ADJUST OUT,21435.00,True
451128,$@#@$@,Disbursement,CASH,15000.00,True
451130,$@#@$$,Disbursement,ADJUST OUT,140000.00,True
451131,$@#@$%,Disbursement,ADJUST OUT,134000.00,True
451131,$@#@$%,Disbursement,CASH,134000.00,True
451138,$@#@$&,Disbursement,ADJUST OUT,424400.00,True
451138,$@#@$&,Disbursement,CASH,424400.00,True
451138,$@#@$&,Disbursement,BANK,424400.00,True
451141,$@#@$*,Disbursement,ADJUST OUT,129000.00,True
451141,$@#@$*,Disbursement,CASH,129000.00,True
451145,$@#@$+,Disbursement,ADJUST OUT,184000.00,True
451145,$@#@$+,Disbursement,CASH,184000.00,True
451150,$@#@$?,Disbursement,ADJUST OUT,49930.00,True
451151,$@#@$!,Disbursement,ADJUST OUT,169000.00,True
451151,$@#@$!,Disbursement,CASH,169000.00,True
451152,$@#@%@,Disbursement,ADJUST OUT,169000.00,True
